Time,Coin,Direction,Confidence,Model,Harga,Entry,TP,TP%,SL,SL%,ATR,H4 High,H4 Low,LGBM_Dec,LGBM_Conf,LGBM_S%,LGBM_F%,LGBM_L%,LSTM_Dec,LSTM_Conf,LSTM_S%,LSTM_F%,LSTM_L%,Stage,H4,InRng,Dist8H,RSI_H4,RSIslp,AbsSw,VolR,FG
2026-06-01 23:05,DOTUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.1600,1.1600,,,,,0.014754,1.1690,1.1230,FLAT,0.6917,30,69,1,,,,,,flat_flat_no_review,DOWN,0.45,-0.61,51.3,-7.159,-0.00,0.062,29
2026-06-01 23:05,1000SHIBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00553500,0.00553500,,,,,0.00004576,0.00557200,0.00540700,FLAT,0.7025,30,70,0,,,,,,flat_flat_no_review,UP,0.81,-0.81,61.9,-5.129,-0.00,0.044,29
2026-06-01 23:05,ADAUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.230800,0.230800,,,,,0.00210362,0.231900,0.226000,FLAT,0.7625,24,76,0,,,,,,flat_flat_no_review,DOWN,0.46,-0.52,51.5,-2.329,-0.00,0.041,29
2026-06-01 23:05,ONDOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.356800,0.356800,,,,,0.00669353,0.359800,0.343100,FLAT,0.8203,18,82,0,,,,,,flat_flat_no_review,DOWN,0.45,-0.45,53.8,-2.108,1.75,0.067,29
2026-06-01 23:05,HBARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.092580,0.092580,,,,,0.00095127,0.093680,0.091870,FLAT,0.8006,7,80,13,,,,,,flat_flat_no_review,DOWN,0.18,-1.16,36.1,-6.130,-0.00,0.062,29
2026-06-01 23:05,SOLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,81.2700,81.2700,,,,,0.716871,81.2400,79.0600,FLAT,0.9761,2,98,0,,,,,,flat_flat_no_review,DOWN,0.55,-0.27,57.3,-0.339,2.10,0.049,29
2026-06-01 23:05,LINKUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,9.0460,9.0460,,,,,0.081466,9.1080,8.8580,FLAT,0.5529,45,55,0,,,20,58,22,flat_lstm_reviewed,DOWN,0.55,-0.76,54.2,-6.300,-0.00,0.062,29
2026-06-01 23:05,DOGEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.100850,0.100850,,,,,0.00087902,0.100290,0.097750,FLAT,0.9964,0,100,0,,,,,,flat_flat_no_review,UP,0.82,-0.06,61.6,-0.383,-0.00,0.094,29
2026-06-01 23:05,ARBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.101900,0.101900,,,,,0.00138759,0.103800,0.099000,LONG,0.4968,43,7,50,,,18,58,23,flat_lstm_reviewed,UP,0.61,-1.37,52.4,-17.723,-0.00,0.049,29
2026-06-01 23:05,XRPUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.2997,1.2997,,,,,0.00900429,1.3044,1.2788,FLAT,0.6828,29,68,3,,,,,,flat_flat_no_review,DOWN,0.35,-0.52,50.7,2.757,-0.00,0.055,29
2026-06-01 23:05,TRXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.343500,0.343500,,,,,0.00116343,0.347110,0.342540,FLAT,0.8526,0,85,15,,,,,,flat_flat_no_review,DOWN,0.10,-3.10,22.1,3.819,-0.00,0.081,29
2026-06-01 23:05,TONUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.1457,2.1457,,,,,0.068893,2.2799,2.0670,FLAT,0.4359,21,44,35,,,26,45,29,flat_lstm_reviewed,UP,0.67,-1.95,59.5,-14.948,-0.00,0.045,29
2026-06-01 23:05,ETHUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2003.16,2003.16,,,,,15.0696,1993.59,1957.47,FLAT,0.987,1,99,0,,,,,,flat_flat_no_review,UP,0.73,-0.42,61.0,-5.846,-0.00,0.060,29
2026-06-01 23:05,BNBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,693.6400,693.6400,,,,,8.1669,702.0000,674.1500,FLAT,0.4683,46,47,7,,,26,66,8,flat_lstm_reviewed,DOWN,0.34,-1.02,51.4,-4.173,-0.00,0.014,29
2026-06-01 23:05,1000PEPEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00341590,0.00341590,,,,,0.00003733,0.00342770,0.00332040,FLAT,0.6976,30,70,0,,,,,,flat_flat_no_review,UP,0.75,-0.32,59.3,-9.539,1.48,0.089,29
2026-06-01 23:05,POLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093590,0.093590,,,,,0.00071518,0.094760,0.092490,SHORT,0.5333,53,12,35,,,23,51,27,flat_lstm_reviewed,UP,0.66,-1.64,56.3,-9.562,-0.00,0.055,29
2026-06-01 23:05,NEARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.6730,2.6730,,,,,0.079128,2.3970,2.3780,FLAT,0.9998,0,100,0,,,,,,flat_flat_no_review,UP,0.92,-0.47,74.2,-15.852,-0.00,0.119,29
2026-06-01 23:05,AVAXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,8.9190,8.9190,,,,,0.087008,8.9840,8.6810,FLAT,0.5663,41,57,2,,,24,52,23,flat_lstm_reviewed,UP,0.62,-0.75,55.8,-8.068,-0.00,0.086,29
2026-06-01 23:05,SUIUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.879200,0.879200,,,,,0.011073,0.886300,0.858000,SHORT,0.5206,52,48,0,,,19,57,23,flat_lstm_reviewed,DOWN,0.48,-0.64,53.0,1.609,-0.00,0.060,29
2026-06-01 22:05,TAOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,250.5700,250.5700,,,,,3.5699,257.0100,245.3900,SHORT,0.5719,57,10,33,,,22,53,26,flat_lstm_reviewed,DOWN,0.44,-1.80,45.3,-9.611,-0.00,0.174,29
2026-06-01 22:05,DOTUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.1470,1.1470,,,,,0.014962,1.1690,1.1230,SHORT,0.5268,53,6,41,,,5,84,11,flat_lstm_reviewed,DOWN,0.29,-1.47,40.1,-9.765,-0.00,0.162,29
2026-06-01 22:05,1000SHIBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00548100,0.00548100,,,,,0.00004606,0.00557200,0.00540700,SHORT,0.4491,45,15,40,,,21,37,42,flat_lstm_reviewed,UP,0.53,-1.98,47.5,-16.610,-0.00,0.200,29
2026-06-01 22:05,ADAUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.228500,0.228500,,,,,0.00216571,0.231900,0.226000,LONG,0.5725,29,14,57,,,10,69,21,flat_lstm_reviewed,DOWN,0.27,-1.57,36.8,-11.405,-0.00,0.209,29
2026-06-01 22:05,ONDOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.349600,0.349600,,,,,0.00691510,0.359800,0.343100,LONG,0.6347,0,37,63,,,14,64,22,flat_lstm_reviewed,DOWN,0.21,-1.48,37.8,-14.841,-0.00,0.125,29
2026-06-01 22:05,HBARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.092430,0.092430,,,,,0.00095834,0.093680,0.091920,FLAT,0.6199,0,62,38,,,7,80,13,flat_lstm_reviewed,DOWN,0.09,-1.30,33.7,-6.043,-0.00,0.189,29
2026-06-01 22:05,SOLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,80.3300,80.3300,,,,,0.687876,81.3000,79.0600,SHORT,0.5049,50,8,42,,,9,76,15,flat_lstm_reviewed,DOWN,0.32,-1.41,40.0,-11.135,-0.00,0.137,29
2026-06-01 22:05,LINKUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,8.9490,8.9490,,,,,0.082738,9.1080,8.8580,LONG,0.4198,40,18,42,,,7,79,14,flat_lstm_reviewed,DOWN,0.29,-1.92,40.2,-13.512,-0.00,0.227,29
2026-06-01 22:05,DOGEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.099580,0.099580,,,,,0.00084020,0.100290,0.097750,SHORT,0.3976,40,36,24,,,22,45,33,flat_lstm_reviewed,DOWN,0.48,-1.44,45.3,-8.402,-0.00,0.153,29
2026-06-01 22:05,ARBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.101200,0.101200,,,,,0.00146158,0.101600,0.099000,FLAT,0.796,20,80,0,,,,,,flat_flat_no_review,UP,0.48,-1.78,45.3,-22.088,1.49,0.113,29
2026-06-01 22:05,XRPUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.2878,1.2878,,,,,0.00881316,1.3044,1.2788,FLAT,0.5693,0,57,43,,,6,81,14,flat_lstm_reviewed,DOWN,0.15,-1.88,34.2,-8.485,-0.00,0.188,29
2026-06-01 22:05,TRXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.343860,0.343860,,,,,0.00121247,0.347110,0.350020,FLAT,1.0,0,100,0,,,,,,flat_flat_no_review,DOWN,0.13,-2.81,26.0,6.401,-0.00,0.092,29
2026-06-01 22:05,TONUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.1011,2.1011,,,,,0.071317,2.2799,2.0670,FLAT,0.8696,0,87,13,,,,,,flat_flat_no_review,UP,0.56,-2.51,53.3,-21.381,-1.18,0.078,29
2026-06-01 22:05,ETHUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1986.67,1986.67,,,,,15.1468,1993.59,1957.47,FLAT,0.7845,17,78,4,,,,,,flat_flat_no_review,DOWN,0.48,-1.50,46.6,-11.121,1.96,0.145,29
2026-06-01 22:05,BNBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,690.2700,690.2700,,,,,8.5940,698.9400,674.1500,SHORT,0.3607,36,28,36,,,13,75,11,flat_lstm_reviewed,DOWN,0.28,-1.36,46.3,-3.134,-0.00,0.026,29
2026-06-01 22:05,1000PEPEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00337210,0.00337210,,,,,0.00003568,0.00342770,0.00332040,SHORT,0.5386,54,9,38,,,30,33,37,flat_lstm_reviewed,UP,0.44,-1.56,44.0,-18.700,-0.00,0.190,29
2026-06-01 22:05,POLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093250,0.093250,,,,,0.00075813,0.094760,0.092490,FLAT,0.4284,18,43,39,,,21,53,26,flat_lstm_reviewed,UP,0.57,-1.99,50.8,-12.403,-0.00,0.095,29
2026-06-01 22:05,NEARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.6250,2.6250,,,,,0.076656,2.3970,2.3780,FLAT,0.9997,0,100,0,,,,,,flat_flat_no_review,UP,0.84,-0.94,74.3,-14.078,-0.00,0.157,29
2026-06-01 22:05,AVAXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,8.8510,8.8510,,,,,0.089810,8.8890,8.6810,FLAT,0.7801,20,78,2,,,,,,flat_flat_no_review,UP,0.45,-1.48,46.3,-9.820,1.95,0.182,29
2026-06-01 22:05,SUIUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.866600,0.866600,,,,,0.010799,0.886300,0.858000,FLAT,0.6829,0,68,32,,,,,,flat_flat_no_review,DOWN,0.21,-1.82,37.6,-10.837,-0.00,0.154,29
2026-06-01 21:05,TAOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,254.4800,254.4800,,,,,3.4763,252.3900,244.0600,FLAT,0.9982,0,100,0,,,,,,flat_flat_no_review,UP,0.70,-0.73,58.5,-3.711,-0.00,0.085,29
2026-06-01 21:05,DOTUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.1590,1.1590,,,,,0.014720,1.1750,1.1230,FLAT,0.4573,39,46,15,,,15,66,18,flat_lstm_reviewed,DOWN,0.43,-0.68,49.8,-0.051,-0.00,0.026,29
2026-06-01 21:05,1000SHIBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00553100,0.00553100,,,,,0.00004468,0.00557200,0.00537800,FLAT,0.7657,23,77,0,,,,,,flat_flat_no_review,UP,0.79,-0.92,64.9,-6.951,-0.00,0.054,29
2026-06-01 21:05,ADAUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.230500,0.230500,,,,,0.00209890,0.231900,0.225200,FLAT,0.7505,21,75,4,,,,,,flat_flat_no_review,DOWN,0.43,-0.67,48.2,-3.069,-0.00,0.084,29
2026-06-01 21:05,ONDOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.356600,0.356600,,,,,0.00686717,0.359800,0.343100,FLAT,0.9043,10,90,0,,,,,,flat_flat_no_review,DOWN,0.44,-0.47,53.0,-0.795,2.19,0.023,29
2026-06-01 21:05,HBARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093120,0.093120,,,,,0.00098106,0.094450,0.091870,SHORT,0.5598,56,25,19,,,13,69,19,flat_lstm_reviewed,DOWN,0.21,-0.57,42.8,-0.588,-0.00,0.071,29
2026-06-01 21:05,SOLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,80.9900,80.9900,,,,,0.677806,81.2400,79.0600,FLAT,0.879,12,88,0,,,,,,flat_flat_no_review,DOWN,0.48,-0.46,53.2,0.299,1.46,0.111,29
2026-06-01 21:05,LINKUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,9.0570,9.0570,,,,,0.080339,9.1080,8.8410,FLAT,0.6392,35,64,1,,,,,,flat_flat_no_review,DOWN,0.57,-0.63,56.4,-2.842,-0.00,0.072,29
2026-06-01 21:05,DOGEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.100430,0.100430,,,,,0.00082279,0.100290,0.097750,FLAT,0.9749,3,97,0,,,,,,flat_flat_no_review,UP,0.71,-0.44,58.6,2.083,1.94,0.063,29
2026-06-01 21:05,ARBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.102300,0.102300,,,,,0.00146079,0.101600,0.098200,FLAT,0.9982,0,100,0,,,,,,flat_flat_no_review,UP,0.66,-1.03,56.8,-7.819,1.70,0.076,29
2026-06-01 21:05,XRPUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.2969,1.2969,,,,,0.00865108,1.3059,1.2781,FLAT,0.4543,40,45,15,,,20,55,25,flat_lstm_reviewed,DOWN,0.29,-0.87,44.6,-2.797,-0.00,0.045,29
2026-06-01 21:05,TRXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.343440,0.343440,,,,,0.00130300,0.350130,0.350020,FLAT,1.0,0,100,0,,,,,,flat_flat_no_review,DOWN,0.09,-4.58,20.1,-3.190,-0.00,0.176,29
2026-06-01 21:05,TONUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.1474,2.1474,,,,,0.072608,2.2799,1.8860,FLAT,0.4745,23,47,30,,,,,,flat_flat_no_review,UP,0.67,-1.82,61.9,-10.836,-0.00,0.122,29
2026-06-01 21:05,ETHUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2006.96,2006.96,,,,,14.6842,1993.59,1954.42,FLAT,0.9984,0,100,0,,,,,,flat_flat_no_review,UP,0.77,-0.17,68.9,12.846,-0.00,0.184,29
2026-06-01 21:05,BNBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,695.1800,695.1800,,,,,9.0110,698.9400,674.1500,FLAT,0.8095,19,81,0,,,,,,flat_flat_no_review,DOWN,0.37,-0.76,53.5,9.127,2.12,0.035,29
2026-06-01 21:05,1000PEPEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00341220,0.00341220,,,,,0.00003440,0.00342770,0.00331030,FLAT,0.674,33,67,0,,,,,,flat_flat_no_review,UP,0.72,-0.45,62.2,-1.755,1.82,0.053,29
2026-06-01 21:05,POLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.094070,0.094070,,,,,0.00075046,0.094760,0.091270,FLAT,0.731,27,73,0,,,,,,flat_flat_no_review,UP,0.80,-0.92,67.5,-4.296,-0.00,0.059,29
2026-06-01 21:05,NEARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.6750,2.6750,,,,,0.076911,2.3970,2.2960,FLAT,0.9998,0,100,0,,,,,,flat_flat_no_review,UP,0.95,-0.29,88.7,2.827,-0.00,0.086,29
2026-06-01 21:05,AVAXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,8.9290,8.9290,,,,,0.087360,8.8890,8.6710,FLAT,0.9896,1,99,0,,,,,,flat_flat_no_review,UP,0.65,-0.63,58.9,-2.285,2.01,0.051,29
2026-06-01 21:05,SUIUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.879900,0.879900,,,,,0.010364,0.886300,0.856900,FLAT,0.6295,36,63,1,,,21,55,25,flat_lstm_reviewed,DOWN,0.50,-0.62,54.1,-0.509,-0.00,0.057,29
2026-06-01 20:05,TAOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,255.9400,255.9400,,,,,3.6410,252.3900,244.0600,FLAT,0.9988,0,100,0,,,,,,flat_flat_no_review,UP,0.80,-0.29,64.5,9.788,-0.00,0.146,29
2026-06-01 20:05,DOTUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.1660,1.1660,,,,,0.015549,1.1750,1.1230,FLAT,0.765,23,76,1,,,,,,flat_flat_no_review,DOWN,0.52,-0.19,57.3,17.769,-0.00,0.044,29
2026-06-01 20:05,1000SHIBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00553200,0.00553200,,,,,0.00004727,0.00557200,0.00537800,FLAT,0.8706,13,87,0,,,,,,flat_flat_no_review,UP,0.79,-0.85,65.4,1.950,-0.00,0.031,29
2026-06-01 20:05,ADAUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.231000,0.231000,,,,,0.00223822,0.231900,0.225200,FLAT,0.915,8,91,0,,,,,,flat_flat_no_review,DOWN,0.47,-0.40,51.7,4.477,1.56,0.063,29
2026-06-01 20:05,ONDOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.357200,0.357200,,,,,0.00737494,0.359800,0.343100,FLAT,0.9215,8,92,0,,,,,,flat_flat_no_review,DOWN,0.46,-0.35,54.6,3.626,1.98,0.037,29
2026-06-01 20:05,HBARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093050,0.093050,,,,,0.00099056,0.094450,0.091870,FLAT,0.6139,6,61,32,,,,,,flat_flat_no_review,DOWN,0.20,-1.08,40.7,-4.253,-0.00,0.028,29
2026-06-01 20:05,SOLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,81.1000,81.1000,,,,,0.738802,81.2400,79.0600,FLAT,0.8801,12,88,0,,,,,,flat_flat_no_review,DOWN,0.51,-0.27,56.1,13.838,1.62,0.066,29
2026-06-01 20:05,LINKUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,9.0630,9.0630,,,,,0.086227,9.1080,8.8410,FLAT,0.6734,31,67,1,,,,,,flat_flat_no_review,DOWN,0.59,-0.52,57.4,5.901,-0.00,0.063,29
2026-06-01 20:05,DOGEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.100510,0.100510,,,,,0.00086732,0.100290,0.097750,FLAT,0.9862,1,99,0,,,,,,flat_flat_no_review,UP,0.73,-0.15,60.5,11.269,1.30,0.086,29
2026-06-01 20:05,ARBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.103500,0.103500,,,,,0.00149784,0.101600,0.098200,FLAT,0.9999,0,100,0,,,,,,flat_flat_no_review,UP,0.85,-0.20,72.1,18.689,0.00,0.404,29
2026-06-01 20:05,XRPUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.2972,1.2972,,,,,0.00936150,1.3059,1.2781,FLAT,0.4524,45,45,10,,,18,57,26,flat_lstm_reviewed,DOWN,0.30,-0.77,45.3,7.816,-0.00,0.138,29
2026-06-01 20:05,TRXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.343850,0.343850,,,,,0.00127218,0.350130,0.350020,FLAT,1.0,0,100,0,,,,,,flat_flat_no_review,DOWN,0.05,-4.44,18.6,-11.485,-0.00,0.067,29
2026-06-01 20:05,TONUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.2007,2.2007,,,,,0.074291,2.2799,1.8860,FLAT,0.9304,7,93,0,,,,,,flat_flat_no_review,UP,0.81,-1.07,73.4,-13.838,-0.00,0.068,29
2026-06-01 20:05,ETHUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2001.96,2001.96,,,,,15.2784,1993.59,1954.42,FLAT,0.9928,1,99,0,,,,,,flat_flat_no_review,UP,0.70,-0.41,64.2,20.674,-0.00,0.063,29
2026-06-01 20:05,BNBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,696.5100,696.5100,,,,,9.4057,698.9400,674.1500,FLAT,0.7686,23,77,0,,,,,,flat_flat_no_review,DOWN,0.39,-0.03,55.7,15.367,2.08,0.031,29
2026-06-01 20:05,1000PEPEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00341550,0.00341550,,,,,0.00003655,0.00342770,0.00331030,FLAT,0.7498,25,75,0,,,,,,flat_flat_no_review,UP,0.75,-0.33,64.3,4.600,1.84,0.034,29
2026-06-01 20:05,POLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093820,0.093820,,,,,0.00079463,0.094760,0.091270,FLAT,0.6252,37,63,0,,,32,38,30,flat_lstm_reviewed,UP,0.73,-1.18,63.2,-5.465,-0.00,0.033,29
2026-06-01 20:05,NEARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.5900,2.5900,,,,,0.073030,2.3970,2.2960,FLAT,0.9994,0,100,0,,,,,,flat_flat_no_review,UP,0.85,-0.82,81.5,3.429,-0.00,0.172,29
2026-06-01 20:05,AVAXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,8.9620,8.9620,,,,,0.091323,8.8890,8.6710,FLAT,0.9994,0,100,0,,,,,,flat_flat_no_review,UP,0.73,-0.24,64.6,9.392,-0.00,0.197,29
2026-06-01 20:05,SUIUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.877700,0.877700,,,,,0.010764,0.886300,0.856900,FLAT,0.5826,39,58,3,,,15,63,22,flat_lstm_reviewed,DOWN,0.45,-0.80,51.2,-1.487,-0.00,0.052,29
2026-06-01 19:05,TAOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,252.2100,252.2100,,,,,3.4130,252.3900,244.0600,FLAT,0.9643,4,96,0,,,,,,flat_flat_no_review,DOWN,0.55,-0.86,55.3,19.703,1.69,0.054,29
2026-06-01 19:05,DOTUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.1570,1.1570,,,,,0.015572,1.1750,1.1230,LONG,0.4444,32,24,44,,,7,84,9,flat_lstm_reviewed,DOWN,0.41,-0.64,49.9,31.503,-0.00,0.014,29
2026-06-01 19:05,1000SHIBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.00551500,0.00551500,,,,,0.00005023,0.00546600,0.00537800,FLAT,0.9998,0,100,0,,,,,,flat_flat_no_review,UP,0.71,-1.13,61.9,13.666,-0.00,0.077,29
2026-06-01 19:05,ADAUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.230100,0.230100,,,,,0.00230563,0.232300,0.225200,FLAT,0.4313,32,43,25,,,,,,flat_flat_no_review,DOWN,0.40,-0.78,46.3,27.091,-0.00,0.067,29
2026-06-01 19:05,ONDOUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.355400,0.355400,,,,,0.00756288,0.373600,0.343100,LONG,0.5827,34,7,58,,,12,71,18,flat_lstm_reviewed,DOWN,0.40,-0.58,51.0,18.959,-0.00,0.028,29
2026-06-01 19:05,HBARUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.093210,0.093210,,,,,0.00105608,0.094450,0.091870,SHORT,0.5702,57,24,19,,,14,67,19,flat_lstm_reviewed,DOWN,0.22,-1.17,42.5,16.883,-0.00,0.036,29
2026-06-01 19:05,SOLUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,80.7500,80.7500,,,,,0.748053,81.2400,79.0600,FLAT,0.571,32,57,10,,,,,,flat_flat_no_review,DOWN,0.42,-0.60,49.8,31.023,-0.00,0.031,29
2026-06-01 19:05,LINKUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,9.0240,9.0240,,,,,0.087841,9.0460,8.8410,FLAT,0.8265,17,83,0,,,,,,flat_flat_no_review,DOWN,0.49,-0.96,53.0,19.829,1.37,0.082,29
2026-06-01 19:05,DOGEUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.099830,0.099830,,,,,0.00087748,0.100290,0.097750,FLAT,0.6962,27,70,3,,,,,,flat_flat_no_review,DOWN,0.55,-0.67,52.4,27.214,-0.00,0.059,29
2026-06-01 19:05,ARBUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.102200,0.102200,,,,,0.00152930,0.101600,0.098200,FLAT,0.998,0,100,0,,,,,,flat_flat_no_review,UP,0.65,-0.98,59.3,21.675,1.65,0.088,29
2026-06-01 19:05,XRPUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1.2941,1.2941,,,,,0.00967558,1.3059,1.2781,LONG,0.5451,35,10,55,,,15,61,24,flat_lstm_reviewed,DOWN,0.25,-1.22,41.0,27.808,-0.00,0.061,29
2026-06-01 19:05,TRXUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,0.344080,0.344080,,,,,0.00135344,0.350130,0.350020,FLAT,1.0,0,100,0,,,,,,flat_flat_no_review,DOWN,0.02,-4.47,19.0,-5.606,-0.00,0.216,29
2026-06-01 19:05,TONUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,2.2133,2.2133,,,,,0.077514,2.2799,1.8860,FLAT,0.9133,9,91,0,,,,,,flat_flat_no_review,UP,0.84,-0.86,75.2,-2.489,-0.00,0.073,29
2026-06-01 19:05,ETHUSDT,FLAT,1.0000,cascade_v2.5_hybrid_pruned_scenario_I,1992.05,1992.05,,,,,15.0756,1993.59,1954.42,FLAT,0.9308,7,93,0,,,,,,flat_flat_no_review,DOWN,0.55,-0.29,58.0,27.579,1.49,0.030,29
