bar_in,bar_out,direction,entry,exit,tp,sl,rr,outcome,net_pnl,equity,modal_used,partial_bar,partial_pnl,partial_price,partial_ratio
29856,29863,SHORT,1904.637205,1874.947005,1885.2874145298595,1920.5374476175352,1.22,GUARDIAN_MOMENTUM_EXIT,0.7394,139.8618,10.0,,0.0,,
29859,29863,SHORT,1904.00752,1874.947005,1886.3935793591413,1919.1834851602148,1.16,GUARDIAN_MOMENTUM_EXIT,0.7231,140.5849,10.0,,0.0,,
29860,29863,SHORT,1902.2484000000002,1874.947005,1885.7216514445893,1918.9116871388528,0.99,GUARDIAN_MOMENTUM_EXIT,0.6776,141.2625,10.0,,0.0,,
29891,29909,LONG,1861.5403049999998,1876.631215,1889.2,1835.212529095691,1.05,GUARDIAN_EXIT,0.3653,141.6279,10.0,,0.0,,
29892,29910,LONG,1863.0410549999997,1877.7006800000001,1889.2,1835.4841918829322,0.95,GUARDIAN_EXIT,0.3534,141.9813,10.0,,0.0,,
29899,29911,SHORT,1875.42182,1887.1431,1852.02,1894.0899859214783,1.25,GUARDIAN_MOMENTUM_EXIT,-0.3525,141.6288,10.0,,0.0,,
29900,29911,SHORT,1869.7146750000002,1887.1431,1849.5147238055424,1894.2499877986145,0.82,GUARDIAN_MOMENTUM_EXIT,-0.5061,141.1227,10.0,,0.0,,
29901,29911,SHORT,1872.8531050000001,1887.1431,1853.5064806314701,1894.0366560921325,0.91,GUARDIAN_MOMENTUM_EXIT,-0.4215,140.7012,10.0,,0.0,,
29902,29911,SHORT,1868.3353650000001,1889.217905497488,1846.6802905472741,1888.2737686131813,1.09,LOSS,-0.5989,140.1024,10.0,,0.0,,
29919,29925,SHORT,1888.9550500000003,1904.010342599578,1870.1500324093583,1903.0588131929817,1.33,LOSS,-0.4385,139.6639,10.0,,0.0,,
30046,30048,SHORT,1849.43482,1823.55132,1825.8137781736975,1876.7452604565756,0.86,GUARDIAN_MOMENTUM_EXIT,0.6598,140.3236,10.0,,0.0,,
30052,30065,SHORT,1837.5707550000002,1858.9022290393505,1815.677785327434,1857.9732424181416,1.07,LOSS,-0.6204,139.7032,10.0,,0.0,,
30053,30063,SHORT,1836.5812500000002,1856.9648285007704,1816.4340096171095,1856.0368100957226,1.04,LOSS,-0.5949,139.1083,10.0,,0.0,,
30123,30158,LONG,1746.59286,1745.71956357,1774.1214477873712,1711.6178530531572,0.79,GUARDIAN_MOMENTUM_PARTIAL,0.1908,139.2991,10.0,30144.0,0.2333,1762.708205,0.5
30183,30208,SHORT,1741.0190550000002,1741.8705,1714.453886787464,1766.2912920531342,1.05,GUARDIAN_EXIT,-0.0645,139.2346,10.0,,0.0,,
30233,30237,SHORT,1643.3179300000002,1660.504355280335,1621.509145971568,1659.6745180213243,1.33,LOSS,-0.5629,138.6717,10.0,,0.0,,
30234,30237,SHORT,1641.5987900000002,1659.4151961577634,1621.295177175359,1658.5859032061603,1.2,LOSS,-0.5827,138.089,10.0,,0.0,,
30243,30248,SHORT,1661.418875,1673.746455,1633.79,1685.9886146389092,1.12,GUARDIAN_EXIT,-0.411,137.678,10.0,,0.0,,
30244,30248,SHORT,1662.3384150000002,1673.746455,1633.79,1685.7501326870545,1.22,GUARDIAN_EXIT,-0.3831,137.2949,10.0,,0.0,,
30246,30258,SHORT,1666.276445,1685.9288650458857,1649.5711574602274,1685.0863218849433,0.89,LOSS,-0.6297,136.6652,10.0,,0.0,,
30275,30299,SHORT,1743.42785,1729.28421,1714.26,1776.0657752790219,0.89,GUARDIAN_EXIT,0.3656,137.0308,10.0,,0.0,,
30311,30332,SHORT,1729.135,1730.6448899999998,1711.53627788093,1752.2396805297674,0.76,GUARDIAN_MOMENTUM_EXIT,-0.0837,136.9472,10.0,,0.0,,
30333,30368,LONG,1712.89602,1712.03957199,1741.869667473254,1691.1657843950595,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.2079,137.1551,10.0,30342.0,0.2504,1729.87463,0.5
30423,30426,LONG,1874.406735,1916.651195,1893.8686979716185,1857.6945092570952,1.16,GUARDIAN_MOMENTUM_EXIT,1.0869,138.242,10.0,,0.0,,
30424,30426,LONG,1873.5362999999998,1916.651195,1894.9606679087358,1857.203908022816,1.31,GUARDIAN_MOMENTUM_EXIT,1.1106,139.3526,10.0,,0.0,,
30469,30473,SHORT,1914.1724350000002,1891.1551049999998,1888.493706383804,1936.419682154049,1.15,GUARDIAN_MOMENTUM_EXIT,0.5612,139.9138,10.0,,0.0,,
30471,30473,SHORT,1912.36334,1891.1551049999998,1888.3260727282795,1936.00931681793,1.02,GUARDIAN_MOMENTUM_EXIT,0.5145,140.4283,10.0,,0.0,,
30527,30532,SHORT,1891.63371,1871.67537,1863.6,1919.5216934246785,1.01,GUARDIAN_EXIT,0.4875,140.9159,10.0,,0.0,,
30528,30532,SHORT,1894.77214,1871.67537,1863.6,1919.1608009680547,1.28,GUARDIAN_EXIT,0.5695,141.4854,10.0,,0.0,,
30583,30591,SHORT,1886.4463050000002,1911.1773535678426,1841.5,1910.2222424466195,1.89,LOSS,-0.6955,140.7899,10.0,,0.0,,
30586,30591,SHORT,1886.8561,1907.61333,1841.5,1915.7225871180467,1.57,GUARDIAN_EXIT,-0.59,140.1998,10.0,,0.0,,
30591,30592,SHORT,1905.7066700000003,1856.28768,1869.55,1926.6032095706507,1.73,GUARDIAN_MOMENTUM_EXIT,1.2566,141.4564,10.0,,0.0,,
30592,30595,SHORT,1854.43232,1899.4392449999998,1807.8505409405816,1919.6354447648546,0.71,GUARDIAN_EXIT,-1.2535,140.2029,10.0,,0.0,,
30615,30639,SHORT,1926.046495,1918.748895,1906.65044229286,1949.409013176785,0.83,GUARDIAN_EXIT,0.1494,140.3524,10.0,,0.0,,
30642,30649,SHORT,1917.650695,1935.447535079088,1895.2112284245036,1934.4802949316224,1.33,LOSS,-0.504,139.8484,10.0,,0.0,,
30750,30760,SHORT,1857.0909900000001,1874.1666149999999,1826.0,1894.1265386424875,0.84,GUARDIAN_EXIT,-0.4997,139.3486,10.0,,0.0,,
30786,30790,LONG,1860.36972,1852.2134804058605,1870.009279425232,1853.140050431076,1.33,LOSS,-0.2592,139.0894,10.0,,0.0,,
30815,30819,SHORT,1868.415325,1855.44726,1854.819194953973,1882.7590325115066,0.95,GUARDIAN_MOMENTUM_EXIT,0.307,139.3964,10.0,,0.0,,
30827,30833,LONG,1856.6778749999999,1869.2149250000002,1871.1359243754632,1843.0154876561344,1.06,GUARDIAN_MOMENTUM_EXIT,0.2976,139.6941,10.0,,0.0,,
30989,30996,LONG,1926.5828099999999,1911.733800239247,1942.742228752388,1912.690145311903,1.16,LOSS,-0.4254,139.2687,10.0,,0.0,,
31060,31068,LONG,1895.417235,1917.830605,1917.74,1877.3872012551587,1.24,GUARDIAN_MOMENTUM_EXIT,0.5513,139.8199,10.0,,0.0,,
31072,31073,SHORT,1916.80112,1890.945,1893.35,1933.0443458892537,1.44,GUARDIAN_MOMENTUM_EXIT,0.6345,140.4544,10.0,,0.0,,
31134,31148,LONG,1870.21464,1893.362845,1888.54,1847.4719234420168,0.81,GUARDIAN_MOMENTUM_EXIT,0.5789,141.0333,10.0,,0.0,,
31137,31148,LONG,1875.23715,1893.362845,1888.54,1854.5783661635883,0.64,GUARDIAN_MOMENTUM_EXIT,0.4433,141.4766,10.0,,0.0,,
31155,31157,SHORT,1885.07699,1876.0475549999999,1868.718452261267,1909.3396344346834,0.67,GUARDIAN_EXIT,0.1995,141.6761,10.0,,0.0,,
31196,31219,SHORT,1859.9895400000003,1860.08958,1844.7331386619333,1872.5241003345168,1.22,GUARDIAN_EXIT,-0.0427,141.6334,10.0,,0.0,,
31200,31221,SHORT,1860.4493100000002,1872.9152765502015,1847.3721623730069,1871.9792869067483,1.13,LOSS,-0.375,141.2583,10.0,,0.0,,
31221,31223,SHORT,1870.4543050000002,1883.2103211641313,1850.2,1882.269186570846,1.71,LOSS,-0.381,140.8774,10.0,,0.0,,
31239,31245,SHORT,1877.031015,1860.3897299999999,1863.4989920260477,1889.4930057434879,1.09,GUARDIAN_MOMENTUM_EXIT,0.4033,141.2806,10.0,,0.0,,
31299,31318,SHORT,1880.5492550000001,1863.441255,1871.25,1888.4416342907323,1.18,GUARDIAN_MOMENTUM_EXIT,0.4149,141.6955,10.0,,0.0,,
31354,31365,LONG,1835.1070949999998,1852.2734,1864.7,1811.774916607627,1.27,GUARDIAN_EXIT,0.4277,142.1232,10.0,,0.0,,
31356,31365,LONG,1833.7264049999999,1852.2734,1864.7,1812.2163151408397,1.44,GUARDIAN_EXIT,0.4657,142.5889,10.0,,0.0,,
31362,31365,SHORT,1833.66271,1848.2494764910182,1815.4452385543652,1847.3258135842261,1.33,LOSS,-0.4377,142.1512,10.0,,0.0,,
31442,31466,LONG,1831.1451149999998,1835.56176,1848.57,1811.7656571172658,0.9,GUARDIAN_EXIT,0.0806,142.2318,10.0,,0.0,,
31444,31468,LONG,1828.4937899999998,1832.5832500000001,1848.57,1812.1554935680797,1.23,GUARDIAN_EXIT,0.0718,142.3036,10.0,,0.0,,
31591,31603,LONG,1849.1241,1841.8253509189553,1857.6272676252058,1842.7467242810958,1.33,LOSS,-0.2374,142.0663,10.0,,0.0,,
31711,31712,LONG,1827.903495,1821.2027244578214,1835.6231132020057,1822.1137813484956,1.33,LOSS,-0.2233,141.843,10.0,,0.0,,
31713,31716,LONG,1826.602845,1818.972318949497,1835.5636248939509,1819.8822600795368,1.33,LOSS,-0.2489,141.5941,10.0,,0.0,,
31715,31716,LONG,1826.302695,1819.2077967319112,1834.5491474536789,1820.117855659741,1.33,LOSS,-0.2342,141.3599,10.0,,0.0,,
31716,31722,LONG,1825.17213,1819.6897,1833.852388793188,1816.799935301703,1.04,GUARDIAN_EXIT,-0.1902,141.1697,10.0,,0.0,,
31795,31799,SHORT,1690.7542,1672.0356,1658.05,1704.4799311589443,2.38,GUARDIAN_EXIT,0.5136,141.6832,10.0,,0.0,,
31818,31820,SHORT,1670.3044300000001,1680.5148253769123,1657.8103528227057,1679.674987882971,1.33,LOSS,-0.3456,141.3376,10.0,,0.0,,
31826,31837,SHORT,1684.39738,1667.8234949999999,1665.71,1698.2585743867303,1.35,GUARDIAN_MOMENTUM_EXIT,0.452,141.7896,10.0,,0.0,,
31828,31833,SHORT,1682.528315,1671.93555,1665.71,1698.1900403171442,1.07,GUARDIAN_EXIT,0.2748,142.0644,10.0,,0.0,,
31832,31846,SHORT,1677.3509050000002,1673.19618,1663.3845119927546,1698.2415982518114,0.67,GUARDIAN_MOMENTUM_EXIT,0.0838,142.1482,10.0,,0.0,,
31936,31937,SHORT,1653.762705,1663.9566558917236,1641.279520539932,1663.1250933450513,1.33,LOSS,-0.3482,141.8,10.0,,0.0,,
32011,32033,SHORT,1650.184495,1669.4395772734897,1621.75,1668.6052746361718,1.54,LOSS,-0.6234,141.1766,10.0,,0.0,,
32013,32033,SHORT,1651.1540100000002,1669.0993833520877,1635.4530070931019,1668.2652507267244,0.92,LOSS,-0.5834,140.5932,10.0,,0.0,,
32032,32033,LONG,1646.1426599999998,1720.409365,1657.2117173551223,1637.2327356612193,1.24,GUARDIAN_MOMENTUM_EXIT,2.2158,142.8089,10.0,,0.0,,
32063,32082,LONG,1704.681915,1689.2320274335993,1722.23,1690.0770659665825,1.2,LOSS,-0.4932,142.3158,10.0,,0.0,,
32064,32082,LONG,1704.4217849999998,1689.414993775786,1722.23,1690.2601238377047,1.26,LOSS,-0.4802,141.8355,10.0,,0.0,,
32113,32136,LONG,1627.5033449999999,1635.30194,1652.3,1596.2474777404034,0.79,GUARDIAN_EXIT,0.1996,142.0351,10.0,,0.0,,
32151,32155,LONG,1633.0961399999999,1626.2521351836335,1641.13676930981,1627.0656680176423,1.33,LOSS,-0.2495,141.7856,10.0,,0.0,,
32155,32158,LONG,1628.73396,1638.190495,1641.08,1620.7406152041854,1.54,GUARDIAN_MOMENTUM_EXIT,0.2503,142.0359,10.0,,0.0,,
32171,32175,SHORT,1638.40039,1631.3752799999997,1629.0835370019336,1647.1492132495166,1.06,GUARDIAN_MOMENTUM_EXIT,0.1744,142.2103,10.0,,0.0,,
32205,32225,SHORT,1635.8916450000002,1625.1621749999997,1620.9473454870126,1651.7560748782469,0.94,GUARDIAN_MOMENTUM_EXIT,0.2879,142.4982,10.0,,0.0,,
32228,32251,SHORT,1645.406885,1634.9370599999997,1619.4453097866103,1664.8780664100425,1.33,GUARDIAN_EXIT,0.2782,142.7764,10.0,,0.0,,
32322,32323,LONG,1620.6099,1612.1543821260523,1631.25,1612.9608625573308,1.39,LOSS,-0.3009,142.4755,10.0,,0.0,,
32354,32358,SHORT,1551.074075,1574.5841888550035,1528.1249141604055,1573.7972902098986,1.01,LOSS,-0.7979,141.6776,10.0,,0.0,,
32355,32358,SHORT,1556.571325,1574.4578203410028,1531.01,1573.6709848485787,1.49,LOSS,-0.6145,141.0631,10.0,,0.0,,
32376,32403,SHORT,1600.4893550000002,1628.9979238977908,1575.7540270727998,1628.1838319818,0.89,LOSS,-0.9306,140.1325,10.0,,0.0,,
32452,32475,SHORT,1642.89814,1625.99259,1617.47,1658.3472698210533,1.65,GUARDIAN_EXIT,0.4745,140.607,10.0,,0.0,,
32453,32475,SHORT,1644.6172800000002,1625.99259,1619.09,1658.4089671782463,1.85,GUARDIAN_EXIT,0.5262,141.1332,10.0,,0.0,,
32468,32475,SHORT,1636.64127,1625.99259,1627.4273425853605,1643.5517155609798,1.33,GUARDIAN_MOMENTUM_EXIT,0.2853,141.4185,10.0,,0.0,,
32479,32491,LONG,1631.8054949999998,1623.7877,1641.556518507005,1617.1022441232487,0.66,GUARDIAN_EXIT,-0.2857,141.1328,10.0,,0.0,,
32539,32553,SHORT,1649.864655,1634.63691,1629.0918185674216,1666.2332091081446,1.27,GUARDIAN_EXIT,0.4215,141.5543,10.0,,0.0,,
32617,32640,SHORT,1593.96262,1593.69645,1583.4422203144097,1601.8529197641928,1.33,GUARDIAN_EXIT,-0.0317,141.5227,10.0,,0.0,,
32620,32643,SHORT,1595.112045,1593.3162599999998,1585.867541856521,1602.0454223576094,1.33,GUARDIAN_EXIT,0.0163,141.539,10.0,,0.0,,
32656,32658,SHORT,1594.1025500000003,1591.43532,1589.2365873837564,1597.752021962183,1.33,GUARDIAN_MOMENTUM_EXIT,0.0437,141.5826,10.0,,0.0,,
32660,32662,SHORT,1597.32094,1587.17319,1589.5367290709623,1603.1590981967784,1.33,GUARDIAN_MOMENTUM_EXIT,0.2776,141.8603,10.0,,0.0,,
32702,32706,SHORT,1590.674265,1583.781495,1579.048878237892,1599.586346690527,1.3,GUARDIAN_EXIT,0.1767,142.0369,10.0,,0.0,,
32709,32724,LONG,1585.442325,1611.55382,1598.504467658041,1575.6457180064692,1.33,GUARDIAN_MOMENTUM_EXIT,0.7835,142.8204,10.0,,0.0,,
32741,32744,SHORT,1605.5868050000001,1614.696945,1589.4063923005453,1617.7221145245912,1.33,GUARDIAN_EXIT,-0.3237,142.4967,10.0,,0.0,,
32773,32802,SHORT,1671.8936350000001,1693.8558333681283,1648.89,1693.0093287037764,1.09,LOSS,-0.6968,141.7999,10.0,,0.0,,
32775,32802,SHORT,1672.753205,1693.6671061298387,1648.89,1692.8206957819477,1.19,LOSS,-0.6651,141.1348,10.0,,0.0,,
32847,32850,SHORT,1728.8751300000001,1692.4457999999997,1708.6786631140842,1749.0491167214789,1.0,GUARDIAN_MOMENTUM_EXIT,1.0136,142.1483,10.0,,0.0,,
32848,32850,SHORT,1727.145995,1692.4457999999997,1706.5383903655397,1749.1519011586151,0.94,GUARDIAN_MOMENTUM_EXIT,0.9646,143.1129,10.0,,0.0,,
32860,32884,SHORT,1667.116025,1640.07963,1636.79,1701.3912333286298,0.88,GUARDIAN_MOMENTUM_EXIT,0.7709,143.8838,10.0,,0.0,,
32880,32883,SHORT,1653.8726500000002,1639.269225,1635.8170905165582,1667.7538898708606,1.3,GUARDIAN_MOMENTUM_EXIT,0.4015,144.2853,10.0,,0.0,,
32920,32922,SHORT,1641.8486650000002,1619.1091499999998,1627.654358762446,1652.494394678166,1.33,GUARDIAN_MOMENTUM_EXIT,0.6525,144.9378,10.0,,0.0,,
32963,32985,SHORT,1641.5887950000001,1628.87403,1630.5494078682411,1650.4698467829398,1.24,GUARDIAN_MOMENTUM_EXIT,0.3473,145.285,10.0,,0.0,,
32992,33010,LONG,1630.0946399999998,1619.9196350000002,1644.264177401718,1612.6276156495705,0.81,GUARDIAN_EXIT,-0.3521,144.9329,10.0,,0.0,,
33065,33067,SHORT,1570.05458,1554.566895,1552.187752004745,1583.4547009964413,1.33,GUARDIAN_MOMENTUM_EXIT,0.4532,145.3861,10.0,,0.0,,
33119,33120,SHORT,1558.6302950000002,1571.7152270995916,1537.76,1570.9297622184824,1.7,LOSS,-0.4598,144.9264,10.0,,0.0,,
33142,33144,SHORT,1554.552335,1561.4300746824608,1546.19,1560.649749807557,1.37,LOSS,-0.2612,144.6652,10.0,,0.0,,
33282,33305,SHORT,1604.6572700000002,1622.961075,1582.4307196103387,1635.9566375974155,0.71,GUARDIAN_EXIT,-0.6103,144.0548,10.0,,0.0,,
33283,33305,SHORT,1603.23798,1622.961075,1582.1349696622935,1635.6757525844268,0.65,GUARDIAN_EXIT,-0.6551,143.3997,10.0,,0.0,,
33284,33305,SHORT,1608.0755600000002,1622.961075,1583.11,1635.7923189065032,0.9,GUARDIAN_EXIT,-0.5028,142.8969,10.0,,0.0,,
33312,33320,SHORT,1627.9256300000002,1642.78098,1602.5,1649.4410523614217,1.18,GUARDIAN_EXIT,-0.4963,142.4006,10.0,,0.0,,
33315,33321,SHORT,1632.8131850000002,1645.8225,1614.0455381400966,1649.221911714976,1.14,GUARDIAN_EXIT,-0.4384,141.9623,10.0,,0.0,,
33328,33337,SHORT,1635.032075,1653.1802030264762,1617.6159709461215,1652.3540260134696,1.01,LOSS,-0.595,141.3673,10.0,,0.0,,
33419,33426,SHORT,1843.9875450000002,1779.1291199999998,1779.42,1876.519900298359,1.98,GUARDIAN_MOMENTUM_EXIT,1.7186,143.0859,10.0,,0.0,,
33423,33426,SHORT,1820.9790550000002,1779.1291199999998,1777.772150383008,1876.3417261542481,0.78,GUARDIAN_MOMENTUM_EXIT,1.1091,144.195,10.0,,0.0,,
33432,33442,SHORT,1798.9800600000003,1777.658385,1762.21,1833.6477466045656,1.06,GUARDIAN_EXIT,0.5526,144.7476,10.0,,0.0,,
33519,33554,SHORT,1808.61524,1809.51954762,1777.77,1833.825015419834,1.22,GUARDIAN_MOMENTUM_PARTIAL,0.1057,144.8533,10.0,33524.0,0.1482,1798.068585,0.5
33545,33550,SHORT,1798.18046,1812.3757349999998,1772.2892468913456,1820.4628032771636,1.16,GUARDIAN_EXIT,-0.4347,144.4186,10.0,,0.0,,
33572,33575,LONG,1808.42376,1852.8631050000001,1836.0707234124309,1776.2782591468924,0.86,GUARDIAN_MOMENTUM_EXIT,1.1887,145.6073,10.0,,0.0,,
33663,33664,SHORT,1890.2643950000001,1871.4452549999999,1864.8800244242527,1909.3026729318108,1.33,GUARDIAN_MOMENTUM_EXIT,0.4578,146.0651,10.0,,0.0,,
33692,33708,SHORT,1896.0515,1875.8974799999999,1868.372296362944,1921.149800909264,1.1,GUARDIAN_EXIT,0.4915,146.5566,10.0,,0.0,,
33721,33739,SHORT,1878.570245,1900.48977,1848.8073611388338,1902.4207209652916,1.25,GUARDIAN_EXIT,-0.6234,145.9332,10.0,,0.0,,
33722,33739,SHORT,1884.327365,1900.48977,1850.32,1914.1586248365861,1.14,GUARDIAN_EXIT,-0.4689,145.4643,10.0,,0.0,,
33788,33796,SHORT,2095.581685,2049.46422,2056.2347769420307,2125.0918660434772,1.33,GUARDIAN_MOMENTUM_EXIT,1.0603,146.5247,10.0,,0.0,,
33840,33846,SHORT,2058.300335,2040.7598699999999,2035.75,2075.149247837034,1.34,GUARDIAN_MOMENTUM_EXIT,0.3861,146.9107,10.0,,0.0,,
33841,33846,SHORT,2059.779595,2040.7598699999999,2038.4964068327602,2075.74198612543,1.33,GUARDIAN_MOMENTUM_EXIT,0.4217,147.3324,10.0,,0.0,,
33844,33846,SHORT,2061.44876,2040.7598699999999,2030.7911468434295,2084.4419698674283,1.33,GUARDIAN_EXIT,0.4618,147.7942,10.0,,0.0,,
33845,33847,SHORT,2062.52822,2042.3906849999998,2030.0,2086.0916685517714,1.38,GUARDIAN_EXIT,0.4482,148.2424,10.0,,0.0,,
33863,33867,SHORT,2084.6271650000003,2034.3466649999998,2039.16,2128.1894603929527,1.04,GUARDIAN_MOMENTUM_EXIT,1.166,149.4084,10.0,,0.0,,
33871,33878,LONG,2056.06752,2030.82408,2102.72,2022.8011932523714,1.4,GUARDIAN_EXIT,-0.6539,148.7545,10.0,,0.0,,
33995,34002,SHORT,1957.4807700000001,1967.7833999999998,1939.8273431664657,1970.8133567083837,1.32,GUARDIAN_EXIT,-0.3032,148.4514,10.0,,0.0,,
34167,34169,SHORT,2087.9455049999997,2065.5322499999997,2070.3196441356104,2101.1649006482917,1.33,GUARDIAN_MOMENTUM_EXIT,0.4967,148.9481,10.0,,0.0,,
34168,34169,SHORT,2082.1484050000004,2065.5322499999997,2062.701992250863,2099.851603187284,1.1,GUARDIAN_MOMENTUM_EXIT,0.359,149.3071,10.0,,0.0,,
34207,34216,SHORT,2017.9605150000002,2036.0475149999997,1986.85,2047.0511521282644,1.07,GUARDIAN_EXIT,-0.4882,148.819,10.0,,0.0,,
34209,34214,SHORT,2012.2533700000001,2029.0840349999999,1981.913375161304,2047.974998709674,0.85,GUARDIAN_EXIT,-0.4582,148.3608,10.0,,0.0,,
34210,34216,SHORT,2013.61269,2036.0475149999997,1983.3206944731298,2047.9629988817176,0.88,GUARDIAN_EXIT,-0.5971,147.7637,10.0,,0.0,,
34211,34216,LONG,2007.173085,2034.0124850000002,2040.39,1979.6087343025115,1.21,GUARDIAN_EXIT,0.6286,148.3923,10.0,,0.0,,
34232,34235,SHORT,2052.59319,2071.2699247321434,2031.6539606860836,2070.2348073284793,1.19,LOSS,-0.495,147.8973,10.0,,0.0,,
34239,34241,SHORT,2052.91303,2037.2681249999998,2028.097242958925,2081.9039467602684,0.86,GUARDIAN_EXIT,0.341,148.2383,10.0,,0.0,,
34246,34274,SHORT,2037.8805500000003,2052.98598,2010.6345410417252,2068.611502239569,0.89,GUARDIAN_EXIT,-0.4106,147.8277,10.0,,0.0,,
34255,34263,SHORT,2035.4217800000001,2052.5348525584536,2013.9720226540678,2051.509098009449,1.33,LOSS,-0.4604,147.3673,10.0,,0.0,,
34264,34274,SHORT,2034.4322750000001,2052.7658393940083,2011.3553491209286,2051.7399694093037,1.33,LOSS,-0.4906,146.8768,10.0,,0.0,,
34295,34311,SHORT,2089.69463,2106.7428449999998,2063.2700256340777,2116.6061510914806,0.98,GUARDIAN_EXIT,-0.4479,146.4289,10.0,,0.0,,
34296,34308,SHORT,2089.604675,2104.201575,2064.8366845495343,2116.1919976126164,0.93,GUARDIAN_EXIT,-0.3893,146.0396,10.0,,0.0,,
34360,34362,LONG,2240.45967,2210.6441250000003,2289.5583888453907,2198.075320288652,1.16,GUARDIAN_EXIT,-0.7054,145.3342,10.0,,0.0,,
34369,34378,LONG,2229.184035,2198.2767298117456,2268.9275243056595,2199.376418020756,1.33,LOSS,-0.7332,144.6009,10.0,,0.0,,
34372,34378,SHORT,2238.6801000000005,2201.3701349999997,2198.3831500727315,2268.902812445452,1.33,GUARDIAN_MOMENTUM_EXIT,0.7933,145.3943,10.0,,0.0,,
34411,34417,SHORT,2265.736565,2234.9068949999996,2226.6721577900357,2297.546101802491,1.23,GUARDIAN_MOMENTUM_EXIT,0.6403,146.0346,10.0,,0.0,,
34412,34417,SHORT,2267.8754950000002,2234.9068949999996,2228.867675418031,2297.5319548954926,1.32,GUARDIAN_MOMENTUM_EXIT,0.6869,146.7215,10.0,,0.0,,
34413,34417,SHORT,2271.76355,2234.9068949999996,2235.1327730289604,2299.2366327282803,1.33,GUARDIAN_MOMENTUM_EXIT,0.7712,147.4926,10.0,,0.0,,
34432,34434,LONG,2249.8443599999996,2320.229305,2281.4999625589535,2214.0860993602614,0.89,GUARDIAN_MOMENTUM_EXIT,1.5242,149.0169,10.0,,0.0,,
34468,34474,LONG,2355.6472349999995,2381.90845,2384.056955375514,2333.547569906121,1.29,GUARDIAN_MOMENTUM_EXIT,0.5174,149.5343,10.0,,0.0,,
34469,34474,LONG,2353.65624,2381.90845,2379.891330992112,2333.9799217559153,1.33,GUARDIAN_MOMENTUM_EXIT,0.5602,150.0945,10.0,,0.0,,
34536,34572,SHORT,2216.960965,2218.0694454825,2156.62,2264.835098056604,1.26,TIMEOUT_MOMENTUM,0.2453,150.3398,10.0,34557.0,0.2878,2191.645275,0.5
34543,34547,SHORT,2215.7915500000004,2236.7778299999995,2179.6302542604726,2261.200323934882,0.8,GUARDIAN_EXIT,-0.5136,149.8262,10.0,,0.0,,
34545,34556,SHORT,2223.42773,2173.3861500000003,2181.16,2252.7278877555336,1.44,GUARDIAN_MOMENTUM_EXIT,1.0853,150.9115,10.0,,0.0,,
34600,34604,SHORT,2278.070395,2305.7923199999996,2226.815079337363,2316.5118817469784,1.33,GUARDIAN_EXIT,-0.6485,150.2631,10.0,,0.0,,
34611,34646,SHORT,2298.280285,2299.4294251425,2259.552999387194,2329.8918214032014,1.23,GUARDIAN_MOMENTUM_PARTIAL,0.1784,150.4415,10.0,34619.0,0.2209,2278.188525,0.5
34612,34616,SHORT,2297.160845,2266.61274,2261.1918641355683,2329.202245216108,1.12,GUARDIAN_EXIT,0.6249,151.0664,10.0,,0.0,,
34631,34633,SHORT,2249.4247250000003,2232.1155,2219.4091346857967,2280.963897578551,0.95,GUARDIAN_EXIT,0.3447,151.4112,10.0,,0.0,,
34632,34634,SHORT,2245.45671,2221.6102499999997,2217.1578650610236,2280.534711234744,0.81,GUARDIAN_MOMENTUM_EXIT,0.491,151.9022,10.0,,0.0,,
34668,34675,SHORT,2218.11039,2234.37663,2193.945394512262,2239.7312488719344,1.12,GUARDIAN_EXIT,-0.4067,151.4955,10.0,,0.0,,
34698,34703,SHORT,2154.1223999999997,2189.623867995568,2112.003987224116,2188.529603193971,1.22,LOSS,-0.864,150.6315,10.0,,0.0,,
34841,34849,LONG,2290.454655,2265.2851263077773,2321.8,2266.418335475515,1.3,LOSS,-0.5894,150.042,10.0,,0.0,,
34843,34849,SHORT,2292.6131200000004,2260.7297999999996,2265.7370079175475,2328.5190280206134,0.75,GUARDIAN_MOMENTUM_EXIT,0.6553,150.6974,10.0,,0.0,,
34844,34849,SHORT,2288.27529,2260.7297999999996,2262.6759928618744,2313.2898242845313,1.02,GUARDIAN_MOMENTUM_EXIT,0.5619,151.2593,10.0,,0.0,,
34845,34849,SHORT,2290.224315,2260.7297999999996,2265.352924146958,2313.1078477132605,1.09,GUARDIAN_MOMENTUM_EXIT,0.6039,151.8632,10.0,,0.0,,
34852,34856,SHORT,2269.34476,2286.62274,2238.3512900068213,2305.1483674982946,0.87,GUARDIAN_EXIT,-0.4207,151.4425,10.0,,0.0,,
34859,34863,SHORT,2270.9539550000004,2295.8329043824333,2247.091708593469,2294.685561601633,1.01,LOSS,-0.5878,150.8547,10.0,,0.0,,
34861,34863,SHORT,2275.6616000000004,2296.8041833361385,2253.036179365761,2295.6563551585596,1.13,LOSS,-0.5045,150.3502,10.0,,0.0,,
34887,34890,SHORT,2246.51618,2230.1044949999996,2217.192829233702,2278.7208376915746,0.91,GUARDIAN_EXIT,0.3253,150.6755,10.0,,0.0,,
34888,34890,SHORT,2246.17635,2230.1044949999996,2218.133446002542,2278.4007259993646,0.87,GUARDIAN_EXIT,0.3178,150.9932,10.0,,0.0,,
