bar_in,bar_out,direction,entry,exit,tp,sl,rr,outcome,net_pnl,equity,modal_used,partial_bar,partial_pnl,partial_price,partial_ratio
35127,35131,SHORT,2240.9089850000005,2212.92591,2204.7502124656044,2278.039693133599,0.97,GUARDIAN_EXIT,0.5844,144.7188,10.0,,0.0,,
35148,35173,LONG,2235.7173,2236.2813,2270.0,2209.5406643267615,1.31,GUARDIAN_EXIT,-0.0274,144.6914,10.0,,0.0,,
35467,35469,LONG,2429.6242049999996,2494.9219150000004,2474.59,2398.056130024229,1.42,GUARDIAN_MOMENTUM_EXIT,1.3038,145.9952,10.0,,0.0,,
35568,35570,SHORT,2202.088405,2247.074813681138,2150.201053950972,2245.951837762257,1.18,LOSS,-1.0614,144.9337,10.0,,0.0,,
35575,35581,LONG,2215.28709,2255.0719,2255.809892367648,2172.909299408088,0.96,GUARDIAN_MOMENTUM_EXIT,0.858,145.7917,10.0,,0.0,,
35772,35777,SHORT,2266.7060800000004,2297.636954677985,2239.151238708705,2296.488710322824,0.93,LOSS,-0.7223,145.0694,10.0,,0.0,,
35807,35812,LONG,2298.918885,2324.747045,2326.841575927239,2274.9593272681905,1.17,GUARDIAN_MOMENTUM_EXIT,0.5217,145.5912,10.0,,0.0,,
36221,36232,SHORT,2925.346595,2999.3019278979737,2872.2144894608755,2997.8030263847813,0.73,LOSS,-0.4591,145.1321,10.0,36228.0,0.2029,2901.880215,0.5
36232,36238,SHORT,2996.1111950000004,2987.4729899999998,2874.56,3042.3397025829477,2.63,GUARDIAN_EXIT,0.1042,145.2362,10.0,,0.0,,
36271,36274,LONG,2928.3534449999997,2992.293105,2987.097519877346,2882.7739812806635,1.29,GUARDIAN_MOMENTUM_EXIT,1.0517,146.288,10.0,,0.0,,
36305,36316,SHORT,2947.6354450000003,2911.244895,2899.6101486362004,2983.65441727285,1.33,GUARDIAN_EXIT,0.5773,146.8653,10.0,,0.0,,
36407,36418,SHORT,3250.9237250000006,3305.3506039011495,3188.688706904449,3303.6987545238876,1.18,LOSS,-0.8771,145.9882,10.0,,0.0,,
36427,36441,SHORT,3421.6683100000005,3491.7859455770613,3277.54,3490.0409251145043,2.11,LOSS,0.1701,146.1583,10.0,36432.0,0.7124,3324.451395,0.5
36431,36435,LONG,3300.779565,3447.65531,3488.0,3135.551177940508,1.13,GUARDIAN_EXIT,2.1849,148.3432,10.0,,0.0,,
36542,36546,SHORT,3505.156545,3562.0761418607635,3440.532569544671,3560.295993863832,1.17,LOSS,-0.8519,147.4912,10.0,,0.0,,
36571,36572,SHORT,3686.2259650000005,3688.353255,3569.1569841188957,3774.027700660829,1.33,GUARDIAN_MOMENTUM_EXIT,-0.0689,147.4224,10.0,,0.0,,
36577,36580,LONG,3508.263255,3517.26049,3796.07,3139.652994925701,0.78,GUARDIAN_EXIT,0.0882,147.5106,10.0,,0.0,,
36692,36697,SHORT,3910.0839800000003,3825.61185,3850.9976915080897,3979.441572122978,0.85,GUARDIAN_MOMENTUM_EXIT,1.0402,148.5508,10.0,,0.0,,
36848,36849,SHORT,3544.0071100000005,3445.792035,3458.251857548221,3655.238813112945,0.77,GUARDIAN_MOMENTUM_EXIT,1.3457,149.8964,10.0,,0.0,,
36955,36957,SHORT,3526.79572,3423.420855,3427.3142467702014,3612.1903683074497,1.16,GUARDIAN_MOMENTUM_EXIT,1.4256,151.322,10.0,,0.0,,
36964,36971,LONG,3464.941605,3481.2585000000004,3562.8294153377688,3387.528047415558,1.26,GUARDIAN_EXIT,0.1955,151.5174,10.0,,0.0,,
36990,37026,LONG,3305.2117799999996,3303.5591741099997,3400.9270035586,3226.07119411035,1.21,TIMEOUT_MOMENTUM,0.2673,151.7847,10.0,36997.0,0.3098,3345.816255,0.5
37095,37096,SHORT,3578.88966,3632.998886507805,3520.1564805585003,3631.1832948603746,1.12,LOSS,-0.7959,150.9888,10.0,,0.0,,
37144,37146,SHORT,3546.72575,3490.274265,3493.455581710732,3594.117542072317,1.12,GUARDIAN_MOMENTUM_EXIT,0.7558,151.7446,10.0,,0.0,,
37170,37184,SHORT,3534.8416950000005,3577.388309297069,3492.2,3575.600509042548,1.05,LOSS,-0.6418,151.1028,10.0,,0.0,,
37171,37184,SHORT,3540.7587350000003,3577.5189733907932,3492.2,3575.731107836875,1.39,LOSS,-0.1403,150.9625,10.0,37179.0,0.1493,3519.9591,0.5
37172,37184,SHORT,3530.1940200000004,3577.293379605354,3491.4115128321682,3575.505626791958,0.86,LOSS,-0.7071,150.2554,10.0,,0.0,,
37215,37217,SHORT,3556.2309950000003,3510.2442449999994,3500.0,3626.4041963626187,0.8,GUARDIAN_MOMENTUM_EXIT,0.6066,150.862,10.0,,0.0,,
37246,37251,SHORT,3275.8912350000005,3279.689025,3191.8093389916553,3345.2804740020865,1.21,GUARDIAN_EXIT,-0.098,150.764,10.0,,0.0,,
37375,37378,LONG,3421.840065,3472.1430600000003,3466.2589306761274,3367.0452835809683,0.81,GUARDIAN_MOMENTUM_EXIT,0.695,151.459,10.0,,0.0,,
37528,37564,LONG,3035.1168,3033.5992416,3143.3179935233898,2938.1297016191525,1.12,TIMEOUT_MOMENTUM,0.083,151.5421,10.0,37532.0,0.1255,3050.044215,0.5
37619,37636,LONG,2986.5325199999997,2931.655380048799,3057.746625307588,2933.1219410193085,1.33,LOSS,-0.1775,151.3645,10.0,37623.0,0.3118,3023.46751,0.5
37636,37637,LONG,2943.43098,2881.068515027091,3083.54,2882.509769912047,2.3,LOSS,-1.0993,150.2652,10.0,,0.0,,
37779,37789,SHORT,3155.231595,3084.5415,3092.639320873706,3209.4780685315736,1.15,GUARDIAN_MOMENTUM_EXIT,1.0802,151.3454,10.0,,0.0,,
37812,37818,SHORT,3148.5749250000003,3119.1587999999997,3108.0700351219375,3178.9535924085476,1.33,GUARDIAN_MOMENTUM_EXIT,0.4271,151.7725,10.0,,0.0,,
37863,37868,LONG,3289.654005,3324.85674,3339.99,3239.099994852193,1.0,GUARDIAN_EXIT,0.4951,152.2676,10.0,,0.0,,
37925,37930,SHORT,2986.316095,2871.144855,2906.3478935652874,3049.3920503586783,1.27,GUARDIAN_MOMENTUM_EXIT,1.8883,154.1559,10.0,,0.0,,
37941,37977,SHORT,2988.54498,2990.03925249,2865.91,3063.285259249309,1.64,TIMEOUT,0.1194,154.2753,10.0,37944.0,0.1619,2969.473995,0.5
37949,37984,LONG,2918.6585999999998,2917.1992707,3004.152745060474,2847.346463734881,1.2,GUARDIAN_MOMENTUM_PARTIAL,0.3514,154.6267,10.0,37960.0,0.3939,2964.327095,0.5
37975,37983,SHORT,3002.5079950000004,3042.099431923667,2951.7464651966798,3040.579142352491,1.33,LOSS,-0.6993,153.9274,10.0,,0.0,,
37976,37983,SHORT,2995.68141,3036.527505,2948.9680841704553,3047.8483314573864,0.9,GUARDIAN_EXIT,-0.7217,153.2057,10.0,,0.0,,
38051,38053,SHORT,3196.0111950000005,3147.53298,3124.38,3231.956093917619,1.99,GUARDIAN_EXIT,0.7184,153.9241,10.0,,0.0,,
38423,38425,SHORT,3745.0065600000003,3815.7069,3636.39150025763,3868.6937649355928,0.88,GUARDIAN_EXIT,-0.9839,152.9402,10.0,,0.0,,
38427,38462,SHORT,3780.1090000000004,3867.0997249104316,3680.68,3865.167141339762,1.17,LOSS,-0.4129,152.5273,10.0,38431.0,0.1924,3751.37475,0.5
38433,38438,SHORT,3763.7172,3692.4453,3685.4190682669173,3833.264532933271,1.13,GUARDIAN_EXIT,0.9068,153.4341,10.0,,0.0,,
38499,38503,LONG,3713.585865,3767.2254450000005,3777.954735405462,3639.1677823986347,0.86,GUARDIAN_MOMENTUM_EXIT,0.6822,154.1163,10.0,,0.0,,
38500,38503,LONG,3718.9785599999996,3767.2254450000005,3779.426247684733,3640.148078078817,0.77,GUARDIAN_MOMENTUM_EXIT,0.6087,154.725,10.0,,0.0,,
38513,38526,SHORT,3746.076025,3773.475795,3697.3082653669853,3787.1919399082535,1.19,GUARDIAN_EXIT,-0.4057,154.3193,10.0,,0.0,,
38655,38658,SHORT,3823.16746,3746.6423849999996,3724.41,3865.287481105327,2.34,GUARDIAN_EXIT,0.9608,155.2801,10.0,,0.0,,
38668,38688,LONG,3768.673395,3813.6022450000005,3817.2549734138674,3711.6046053965333,0.85,GUARDIAN_MOMENTUM_EXIT,0.5561,155.8361,10.0,,0.0,,
38715,38717,LONG,3775.36674,3806.505795,3811.8469704717,3743.499942382075,1.14,GUARDIAN_MOMENTUM_EXIT,0.3724,156.2085,10.0,,0.0,,
38777,38780,LONG,3796.8074549999997,3839.009535,3837.309523220375,3766.4309038347183,1.33,GUARDIAN_MOMENTUM_EXIT,0.5158,156.7243,10.0,,0.0,,
39119,39128,SHORT,3551.2235,3582.9505799999997,3495.906741507167,3603.8391896232083,1.05,GUARDIAN_EXIT,-0.4867,156.2376,10.0,,0.0,,
39120,39130,SHORT,3568.0151000000005,3611.1056435168516,3512.2,3609.3009930203416,1.35,LOSS,-0.6438,155.5937,10.0,,0.0,,
39121,39130,SHORT,3555.2314950000005,3604.8505602793125,3503.0753519542727,3603.049035761432,1.09,LOSS,-0.7378,154.8559,10.0,,0.0,,
39122,39130,SHORT,3558.7297450000005,3604.2243759087373,3509.077087693703,3602.4231643265744,1.14,LOSS,-0.6792,154.1767,10.0,,0.0,,
39135,39136,SHORT,3587.6053,3533.12568,3534.2587377722302,3629.3966405569427,1.28,GUARDIAN_MOMENTUM_EXIT,0.7193,154.896,10.0,,0.0,,
39163,39199,LONG,3490.70448,3488.9591277600002,3563.118033152706,3428.7166117118236,1.17,TIMEOUT,0.1409,155.0369,10.0,39168.0,0.1834,3515.951145,0.5
39232,39235,SHORT,3323.127605,3261.780075,3240.0,3432.259629905569,0.76,GUARDIAN_EXIT,0.883,155.9199,10.0,,0.0,,
39368,39376,LONG,3368.773545,3395.191555,3394.396031320388,3346.254378419903,1.14,GUARDIAN_MOMENTUM_EXIT,0.3521,156.272,10.0,,0.0,,
39476,39482,SHORT,3142.038195,3061.2298499999997,3072.349057087757,3213.4122844780604,0.98,GUARDIAN_MOMENTUM_EXIT,1.2459,157.518,10.0,,0.0,,
39571,39607,LONG,2973.42597,2971.939257015,3097.06,2844.557933570209,0.96,TIMEOUT_MOMENTUM,0.4141,157.932,10.0,39580.0,0.4566,3027.40554,0.5
39628,39630,SHORT,3120.2291050000003,3078.7385999999997,3072.2296333041927,3163.5098679239522,1.11,GUARDIAN_MOMENTUM_EXIT,0.6249,158.5569,10.0,,0.0,,
39779,39794,SHORT,3479.069595,3388.743525,3421.2423101722707,3531.4568212069325,1.1,GUARDIAN_MOMENTUM_EXIT,1.2581,159.815,10.0,,0.0,,
39780,39782,SHORT,3489.9341600000002,3450.754515,3434.5078464826347,3531.5038951380243,1.33,GUARDIAN_EXIT,0.5213,160.3364,10.0,,0.0,,
39781,39786,SHORT,3477.8701950000004,3438.8885849999997,3426.367389951617,3527.415701262096,1.04,GUARDIAN_EXIT,0.5204,160.8568,10.0,,0.0,,
39816,39833,SHORT,3420.0491200000006,3469.744005,3367.2,3503.1738299144977,0.64,GUARDIAN_EXIT,-0.7665,160.0903,10.0,,0.0,,
39817,39836,SHORT,3431.8732050000003,3504.241897918861,3367.2,3502.490652592565,0.92,LOSS,-0.4433,159.647,10.0,39831.0,0.1139,3416.577435,0.5
39929,39931,SHORT,3486.8756900000003,3405.1917449999996,3401.5989487109905,3562.3191853222525,1.13,GUARDIAN_EXIT,1.1313,160.7783,10.0,,0.0,,
40079,40095,SHORT,3319.909215,3356.01717,3258.0,3400.912426286516,0.76,GUARDIAN_EXIT,-0.5838,160.1945,10.0,,0.0,,
40455,40456,SHORT,2730.663985,2660.5195949999998,2668.604009833972,2777.208966374521,1.33,GUARDIAN_MOMENTUM_EXIT,1.2444,161.4388,10.0,,0.0,,
40477,40485,LONG,2619.339015,2576.880028182732,2662.6625640435946,2578.1691127391014,1.05,LOSS,-0.2335,161.2053,10.0,40479.0,0.2017,2640.19924,0.5
40513,40536,LONG,2597.1979499999998,2606.026335,2650.1268533774833,2550.897774155629,1.14,GUARDIAN_EXIT,0.13,161.3353,10.0,,0.0,,
40514,40537,LONG,2594.0263649999997,2607.57556,2643.175414593819,2551.842737601545,1.17,GUARDIAN_EXIT,0.2212,161.5564,10.0,,0.0,,
40579,40614,LONG,2586.2824949999995,2584.9893537524995,2628.218091933617,2553.0961007665956,1.26,GUARDIAN_MOMENTUM_PARTIAL,0.1464,161.7028,10.0,40580.0,0.1889,2605.55657,0.5
40600,40601,SHORT,2644.2871950000003,2586.7027049999997,2608.0556081896657,2704.0578967025835,0.61,GUARDIAN_MOMENTUM_EXIT,1.0488,162.7517,10.0,,0.0,,
40619,40624,LONG,2586.13242,2547.5601199683583,2618.7942710520924,2548.8345372369768,0.88,LOSS,-0.7858,161.9659,10.0,,0.0,,
40620,40624,LONG,2582.57064,2547.3469549725774,2616.0855775784803,2548.62126560538,0.99,LOSS,-0.722,161.244,10.0,,0.0,,
40907,40909,LONG,2470.0444049999996,2523.527605,2520.506961340341,2410.9043609149144,0.85,GUARDIAN_MOMENTUM_EXIT,1.0426,162.2866,10.0,,0.0,,
41005,41007,LONG,2368.72377,2398.570115,2412.007571268067,2310.3890496829836,0.74,GUARDIAN_EXIT,0.59,162.8766,10.0,,0.0,,
41241,41243,SHORT,2290.4442050000002,2334.038082499219,2249.357618296476,2332.871646675881,0.97,LOSS,-0.9916,161.885,10.0,,0.0,,
41361,41378,LONG,2549.23398,2611.0938,2587.4,2516.846639156296,1.18,GUARDIAN_MOMENTUM_EXIT,1.1733,163.0583,10.0,,0.0,,
41423,41427,SHORT,2660.24921,2629.3039949999998,2613.385282880084,2714.535981779979,0.86,GUARDIAN_EXIT,0.5416,163.5999,10.0,,0.0,,
41432,41435,LONG,2633.1058949999997,2659.8793950000004,2682.3,2600.2447542113327,1.5,GUARDIAN_EXIT,0.4684,164.0683,10.0,,0.0,,
41490,41500,LONG,2653.336005,2624.18725,2704.1810522716078,2600.1187381820982,0.96,GUARDIAN_EXIT,-0.5893,163.479,10.0,,0.0,,
41655,41657,LONG,2353.526175,2316.3912250000003,2403.38,2306.4093685789853,1.06,GUARDIAN_EXIT,-0.8289,162.6501,10.0,,0.0,,
41792,41807,SHORT,2449.9044350000004,2357.348085,2413.7971580962076,2482.6368192259483,1.1,GUARDIAN_MOMENTUM_EXIT,1.849,164.4991,10.0,,0.0,,
41892,41897,SHORT,2466.3662,2448.2835299999997,2447.9246564081964,2489.530385897951,0.8,GUARDIAN_MOMENTUM_EXIT,0.3266,164.8257,10.0,,0.0,,
41939,41942,SHORT,2616.0513200000005,2587.4930999999997,2581.5665769485972,2646.001185762851,1.15,GUARDIAN_MOMENTUM_EXIT,0.5058,165.3315,10.0,,0.0,,
41941,41944,SHORT,2611.8634150000003,2637.648251962417,2579.2411857747243,2636.3300869189575,1.33,LOSS,-0.5336,164.7979,10.0,,0.0,,
41944,41945,SHORT,2669.84441,2569.294005,2590.29,2711.5895383573184,1.91,GUARDIAN_MOMENTUM_EXIT,1.8431,166.6409,10.0,,0.0,,
42016,42018,LONG,2629.07388,2651.823425,2660.947400389375,2600.821619902656,1.13,GUARDIAN_MOMENTUM_EXIT,0.3927,167.0336,10.0,,0.0,,
42311,42316,LONG,2680.8297449999995,2638.1297098830382,2735.152006598646,2639.4494346003385,1.31,LOSS,-0.8364,166.1972,10.0,,0.0,,
42344,42351,SHORT,2509.034855,2538.0684,2464.5069941188544,2544.3819652202865,1.26,GUARDIAN_EXIT,-0.6186,165.5786,10.0,,0.0,,
42368,42375,SHORT,2511.7435,2489.574165,2479.3155214130256,2536.064483940231,1.33,GUARDIAN_EXIT,0.4013,165.9799,10.0,,0.0,,
42371,42376,LONG,2497.248,2474.674446253088,2525.695463394247,2475.912402454315,1.33,LOSS,-0.492,165.488,10.0,,0.0,,
42372,42376,LONG,2498.478615,2475.989149911843,2526.813083275014,2477.2277637937395,1.33,LOSS,-0.4901,164.9979,10.0,,0.0,,
42395,42401,SHORT,2457.81048,2426.33256,2421.29,2505.209651291592,0.77,GUARDIAN_MOMENTUM_EXIT,0.6004,165.5983,10.0,,0.0,,
42459,42461,LONG,2486.14245,2567.0158500000002,2549.611178877595,2385.4328177806015,0.63,GUARDIAN_MOMENTUM_EXIT,1.5865,167.1848,10.0,,0.0,,
42559,42566,SHORT,3179.42949,3231.0438044847847,3065.56,3229.4290899398147,2.28,LOSS,-0.8517,166.3331,10.0,,0.0,,
42560,42566,SHORT,3178.8098000000005,3221.6099999999997,3065.56,3232.0707866145067,2.13,GUARDIAN_EXIT,-0.7132,165.6198,10.0,,0.0,,
42571,42575,SHORT,3210.3940000000002,3118.9186799999998,3129.97,3258.162779926992,1.68,GUARDIAN_MOMENTUM_EXIT,1.3847,167.0045,10.0,,0.0,,
42572,42575,SHORT,3208.4049950000003,3118.9186799999998,3143.810849306588,3256.8506042700596,1.33,GUARDIAN_MOMENTUM_EXIT,1.3546,168.3591,10.0,,0.0,,
42573,42574,SHORT,3216.6508700000004,3165.8521349999996,3150.3972770657097,3266.3410647007186,1.33,GUARDIAN_MOMENTUM_EXIT,0.7496,169.1087,10.0,,0.0,,
42592,42594,LONG,3153.766095,3235.36151,3232.8332274401196,3085.23321688997,1.15,GUARDIAN_MOMENTUM_EXIT,1.2536,170.3623,10.0,,0.0,,
42639,42641,LONG,3165.9822,3318.5399,3247.222761892765,3096.3798595268086,1.17,GUARDIAN_MOMENTUM_EXIT,2.3693,172.7317,10.0,,0.0,,
42740,42743,LONG,3108.5535,3071.833315,3175.846384194084,3050.506778951479,1.16,GUARDIAN_EXIT,-0.6306,172.101,10.0,,0.0,,
42760,42762,LONG,3069.1337999999996,3141.838295,3149.71,3019.517356420811,1.62,GUARDIAN_MOMENTUM_EXIT,1.1444,173.2455,10.0,,0.0,,
42929,42930,LONG,3409.4438699999996,3516.650795,3527.0,3333.0203590355513,1.54,GUARDIAN_MOMENTUM_EXIT,1.5322,174.7777,10.0,,0.0,,
42942,42947,LONG,3436.327305,3371.523395,3542.94318989856,3336.96602877536,1.07,GUARDIAN_EXIT,-0.9829,173.7947,10.0,,0.0,,
42999,43002,SHORT,3620.56881,3543.55089,3540.3652234369265,3680.7214999223056,1.33,GUARDIAN_MOMENTUM_EXIT,1.0236,174.8184,10.0,,0.0,,
43019,43024,LONG,3570.66444,3608.8046950000003,3627.008023680928,3528.406752239304,1.33,GUARDIAN_EXIT,0.4941,175.3124,10.0,,0.0,,
43020,43024,LONG,3570.1341749999997,3608.8046950000003,3623.8986141901373,3529.8108456073965,1.33,GUARDIAN_EXIT,0.5016,175.814,10.0,,0.0,,
43172,43174,SHORT,3916.350845,3832.7254049999997,3827.8084018852987,3982.757677336026,1.33,GUARDIAN_MOMENTUM_EXIT,1.0276,176.8417,10.0,,0.0,,
43191,43193,LONG,3838.9184999999998,3982.497755,3929.0,3756.3961770654437,1.09,GUARDIAN_MOMENTUM_EXIT,1.83,178.6717,10.0,,0.0,,
43416,43418,LONG,3858.1581149999997,3957.1104550000005,3919.6,3819.4735479369106,1.59,GUARDIAN_MOMENTUM_EXIT,1.2424,179.9141,10.0,,0.0,,
43587,43590,LONG,3256.94766,3349.3245,3349.3820381558808,3187.621876383089,1.33,GUARDIAN_MOMENTUM_EXIT,1.3782,181.2922,10.0,,0.0,,
43588,43590,LONG,3262.9606649999996,3349.3245,3364.5717927350966,3186.752319198677,1.33,GUARDIAN_EXIT,1.2834,182.5756,10.0,,0.0,,
43645,43681,SHORT,3513.0326050000003,3514.7891213025,3454.0063176715125,3557.302320496366,1.33,TIMEOUT_MOMENTUM,0.1072,182.6829,10.0,43649.0,0.1497,3492.335295,0.5
43696,43698,SHORT,3386.176065,3327.9831599999998,3311.996980405105,3462.7047711487235,0.97,GUARDIAN_MOMENTUM_EXIT,0.8193,183.5021,10.0,,0.0,,
43756,43768,SHORT,3419.30949,3338.50842,3345.9,3466.40881789751,1.56,GUARDIAN_MOMENTUM_EXIT,1.1415,184.6437,10.0,,0.0,,
43855,43859,SHORT,3456.65081,3431.9150999999997,3411.575928106316,3502.458720473421,0.98,GUARDIAN_EXIT,0.3178,184.9615,10.0,,0.0,,
43860,43865,LONG,3445.34181,3525.426405,3485.729863495245,3411.692986626189,1.2,GUARDIAN_MOMENTUM_EXIT,1.1222,186.0837,10.0,,0.0,,
43861,43864,LONG,3447.733005,3480.1090750000003,3486.311984695879,3412.14525507603,1.08,GUARDIAN_MOMENTUM_EXIT,0.4295,186.5132,10.0,,0.0,,
43876,43887,LONG,3598.068135,3633.70224,3646.0826331586595,3553.136375460335,1.07,GUARDIAN_EXIT,0.4552,186.9684,10.0,,0.0,,
43890,43895,SHORT,3606.006095,3648.8603215511193,3551.2984841339403,3647.036803149545,1.33,LOSS,-0.6342,186.3342,10.0,,0.0,,
44007,44008,LONG,3297.8480999999997,3245.579959874084,3365.374151126784,3247.2035616549115,1.33,LOSS,-0.8325,185.5017,10.0,,0.0,,
44008,44010,LONG,3222.6505199999997,3318.91971,3343.36,3161.56058676759,1.98,GUARDIAN_EXIT,1.4536,186.9554,10.0,,0.0,,
44042,44051,LONG,3268.67352,3223.02768,3335.225646339285,3215.5619684151784,1.25,GUARDIAN_EXIT,-0.7382,186.2171,10.0,,0.0,,
44079,44092,LONG,3252.235305,3259.8492600000004,3289.41,3216.1255144053057,1.03,GUARDIAN_MOMENTUM_EXIT,0.0771,186.2942,10.0,,0.0,,
44091,44094,SHORT,3306.90572,3244.3413599999994,3247.89,3349.139551514265,1.4,GUARDIAN_MOMENTUM_EXIT,0.906,187.2002,10.0,,0.0,,
44175,44177,SHORT,3355.82125,3278.7785699999995,3292.3430359457525,3407.3695535135616,1.23,GUARDIAN_MOMENTUM_EXIT,1.1079,188.308,10.0,,0.0,,
44201,44207,SHORT,3427.155565,3470.722996973777,3371.3783147034455,3468.988502722416,1.33,LOSS,-0.6756,187.6324,10.0,,0.0,,
44211,44214,SHORT,3485.9661450000003,3385.762035,3407.63,3543.450986791769,1.36,GUARDIAN_MOMENTUM_EXIT,1.3973,189.0297,10.0,,0.0,,
44212,44214,SHORT,3464.576845,3385.762035,3394.504090788533,3543.2381885528666,0.89,GUARDIAN_MOMENTUM_EXIT,1.0974,190.1271,10.0,,0.0,,
44621,44624,SHORT,2800.3991000000005,2692.415535,2667.7335471864667,2954.1663882033836,0.86,GUARDIAN_MOMENTUM_EXIT,1.888,192.0151,10.0,,0.0,,
44623,44624,SHORT,2799.1897050000002,2692.415535,2682.795756442279,2950.0984871394303,0.77,GUARDIAN_MOMENTUM_EXIT,1.8672,193.8824,10.0,,0.0,,
44824,44828,LONG,2596.77774,2671.6535049999998,2666.759764098724,2544.291221925957,1.33,GUARDIAN_MOMENTUM_EXIT,1.4017,195.2841,10.0,,0.0,,
44928,44930,SHORT,2685.546555,2662.7407049999997,2647.7624609292843,2721.9360235176787,1.04,GUARDIAN_EXIT,0.3846,195.6687,10.0,,0.0,,
45040,45042,SHORT,2834.9018400000004,2724.6716549999996,2744.19,2873.9968733114733,2.32,GUARDIAN_MOMENTUM_EXIT,1.9042,197.5728,10.0,,0.0,,
45041,45042,SHORT,2805.5965,2724.6716549999996,2744.313350395631,2851.558862203277,1.33,GUARDIAN_MOMENTUM_EXIT,1.4022,198.975,10.0,,0.0,,
45171,45196,LONG,2339.04894,2229.0204868042565,2434.2,2230.1355545815472,0.87,LOSS,-1.0581,197.9169,10.0,45182.0,0.1479,2352.64309,0.5
45443,45452,LONG,2063.13105,1981.1909532814175,2114.7228727857223,1982.1820443035692,0.64,LOSS,-0.5894,197.3275,10.0,45445.0,0.4335,2098.680135,0.5
45447,45449,SHORT,2124.6971200000003,2019.96948,2047.83,2175.9691835641934,1.5,GUARDIAN_MOMENTUM_EXIT,2.4245,199.752,10.0,,0.0,,
45462,45467,SHORT,1848.85511,1908.45375,1737.063826079065,1932.698572940701,1.33,GUARDIAN_EXIT,-1.6518,198.1002,10.0,,0.0,,
45503,45519,LONG,1892.70588,1896.07149,1953.1231024418928,1814.6156943895269,0.77,GUARDIAN_EXIT,0.0489,198.1492,10.0,,0.0,,
45504,45523,LONG,1895.58732,1856.7411650000001,1952.2289127829738,1815.5596018042565,0.71,GUARDIAN_EXIT,-1.0646,197.0845,10.0,,0.0,,
45519,45546,SHORT,1896.07149,1932.6452740342952,1848.5942309104844,1931.6794343171368,1.33,LOSS,-0.3703,196.7142,10.0,45521.0,0.1419,1885.492275,0.5
45535,45545,SHORT,1889.864595,1920.449745,1839.4,1932.5918002934254,1.18,GUARDIAN_EXIT,-0.8492,195.865,10.0,,0.0,,
45543,45545,LONG,1903.7413949999998,1879.5435926282596,1932.7260568178706,1880.4838345455323,1.25,LOSS,-0.6755,195.1895,10.0,,0.0,,
45608,45643,LONG,1895.137095,1894.1895264525,1924.4417798160966,1862.7738287959758,0.91,GUARDIAN_MOMENTUM_PARTIAL,0.1209,195.3103,10.0,45615.0,0.1634,1907.32586,0.5
45609,45644,LONG,1894.40673,1893.459526635,1924.9321235072837,1862.468651623179,0.96,GUARDIAN_MOMENTUM_PARTIAL,0.1306,195.4409,10.0,45615.0,0.1731,1907.32586,0.5
45678,45685,LONG,2023.7613749999998,1984.606832026575,2070.682847630015,1985.5996318424961,1.23,LOSS,-1.0074,194.4336,10.0,,0.0,,
45915,45923,SHORT,1826.00654,1847.913495,1791.1732927240498,1856.8283118189875,1.13,GUARDIAN_EXIT,-0.6399,193.7937,10.0,,0.0,,
46007,46009,SHORT,1880.309375,1798.949025,1817.5391648647008,1934.692552533825,1.15,GUARDIAN_MOMENTUM_EXIT,2.1235,195.9172,10.0,,0.0,,
46019,46021,SHORT,1820.7191850000002,1794.31671,1777.4213330934708,1856.0844629766323,1.22,GUARDIAN_EXIT,0.6851,196.6022,10.0,,0.0,,
46039,46042,LONG,1788.984045,1817.0210350000002,1830.2685411796128,1758.0206728652902,1.33,GUARDIAN_EXIT,0.7436,197.3458,10.0,,0.0,,
46047,46050,LONG,1789.65438,1794.34238,1839.2333554432134,1752.4701484175898,1.33,GUARDIAN_EXIT,0.091,197.4368,10.0,,0.0,,
46048,46082,LONG,1802.96103,1805.106995,1855.7614753841183,1757.9098886539703,1.17,GUARDIAN_EXIT,0.0195,197.4563,10.0,,0.0,,
46079,46096,LONG,1791.4952999999998,1768.3137750747196,1821.2245343175325,1769.1983742618504,1.33,LOSS,-0.687,196.7693,10.0,,0.0,,
46128,46148,LONG,1569.42432,1457.722017562762,1648.0993472625835,1458.451243184354,0.71,LOSS,-1.4965,195.2728,10.0,46133.0,0.3128,1588.895155,0.5
46259,46264,SHORT,1619.7897,1575.04713,1587.0130407022834,1657.9441648244292,0.86,GUARDIAN_MOMENTUM_EXIT,1.3411,196.6139,10.0,,0.0,,
46260,46263,SHORT,1626.3264300000003,1603.84152,1595.0479919419793,1657.5696095145051,1.0,GUARDIAN_MOMENTUM_EXIT,0.6513,197.2652,10.0,,0.0,,
46275,46311,LONG,1612.6559249999998,1611.8495970375,1668.7735896772426,1547.9805838306893,0.87,TIMEOUT_MOMENTUM,0.3007,197.5659,10.0,46277.0,0.3432,1634.62228,0.5
46511,46522,SHORT,1794.692205,1757.128125,1748.2702978068396,1846.46547679829,0.9,GUARDIAN_EXIT,1.0065,198.5724,10.0,,0.0,,
46512,46522,SHORT,1790.6842100000001,1757.128125,1747.2412237659278,1845.720746558518,0.79,GUARDIAN_EXIT,0.897,199.4694,10.0,,0.0,,
46526,46539,SHORT,1754.22245,1775.037075,1717.005044961145,1785.6443512597136,1.18,GUARDIAN_EXIT,-0.6333,198.8361,10.0,,0.0,,
46571,46587,SHORT,1805.446825,1834.5484850581865,1767.8670327019001,1833.6316692235748,1.33,LOSS,-0.8459,197.9902,10.0,,0.0,,
